Identifiant machine : 12211148
SolarR : 0
HyrdroR : 0
Version électronique : 3.0
Date installation : 24/12/22
Date ajout Jeedom : 2025-07-23 01:59:07
Compte Market : Fortin.Savenay
DNS : https://6b9e30d9.eu.jeedom.link
Date;Mode;Etat système;Plage horaire actives;Débit fixe;Surventilation;Vacances;Boost;Temp Consigne Elec;Tmax;Temp consigne HydroR;Temp Confort Utilisateur;Saison;Débit air (m3/h);Puissance Chauffage;Consigne vitesse moteur;Température extérieure;Consigne pression diff (Pa);Encrassement filtre (%);Nb semaine depuis maintenance;Durée fonctionnement (j);Code erreur 1;Code erreur 2;Bypass amont présent;Volume à ventiler (m3);Version logiciel embarqué;Sonde 0;Température 0;Humidité 0;Sonde 1;Température 1;Humidité 1;Sonde 2;Température 2;Humidité 2;Sonde 3;Température 3;Humidité 3;Sonde 4;Température 4;Humidité 4;Capteur 0;Température Capteur 0;Humidité Capteur 0;Co2 Capteur 0;Capteur 1;Température Capteur 1;Humidité Capteur 1;Co2 Capteur 1;Capteur 2;Température Capteur 2;Humidité Capteur 2;Co2 Capteur 2;Capteur 3;Température Capteur 3;Humidité Capteur 3;Co2 Capteur 3;Capteur 4;Température Capteur 4;Humidité Capteur 4;Co2 Capteur 4;Capteur 5;Température Capteur 5;Humidité Capteur 5;Co2 Capteur 5;Capteur 6;Température Capteur 6;Humidité Capteur 6;Co2 Capteur 6;Capteur 7;Température Capteur 7;Humidité Capteur 7;Co2 Capteur 7;Capteur 8;Température Capteur 8;Humidité Capteur 8;Co2 Capteur 8;Capteur 9;Température Capteur 9;Humidité Capteur 9;Co2 Capteur 9;Ouverture vanne HydroR;Bypass Type;Ouverture bypass 1;Type bypass 1;Ouverture bypass 2;Type bypass 2;Ouverture bypass 3;Type bypass 3;Signal Radio VMI (dBm)
2025-08-14 05:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-14 09:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-14 13:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-14 17:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-14 19:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-14 21:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-14 23:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 01:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 03:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 05:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 07:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 09:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 11:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 13:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 15:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 17:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 19:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 21:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-15 23:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 01:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 03:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 05:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 07:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 09:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 11:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 13:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 15:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 17:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 19:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 21:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-16 23:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-17 01:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-17 03:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-17 05:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-17 07:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-17 09:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-17 11:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-17 13:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-17 15:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
2025-08-17 17:50:00;Std;Mode Debit Fixe;1;1;1;0;0;4;22;0;28;Ete;129;0;3;22;152;92;47;964;FF;FF;0;288;5.9;Sortie des resistances;22;72;Au niveau de l'\''entree d'\''air;22;75;Sonde absente;0;0;Sonde absente;0;0;Sonde absente;0;0;81003227|Chambre 1|A5_09_04;22,6;75;463,3;810054f5|Salle de bain 1|A5_04_01;21,1;86,5;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;0422407d|Cuisine|MSC Assistant Ventilairsec;22,4;70,8;0;0;Toiture;0;Unknown;0;Unknown;0;Unknown;-94
